True coincidence factor calculation results.

Decay branch(es):
 Eu-152   EC  Sm-152 (13.5077 y) - 72.08%
Eu-152   B-  Gd-152 (13.5077 y) - 27.92%

Date: 24/03/2021
Time: 07:19:48

Calculation settings:
cp.xrays = true
cp.annihilation = true
cp.angular = true
cp.angle_optimize = false
cp.calc_full_eff = false
cp.calc_spectrum = true
cp.calc_coincidence = true
cp.CP_CalcScat = true
cp.calc_effc = false
cp.calc_electron = false

DetectorType = COAXIAL
DC_CrystalDiameter = 5.51 cm
DC_CrystalHeight = 3.3 cm
DC_CrystalHoleDiameter = 1.02 cm
DC_CrystalHoleHeight = 1.99 cm
DC_CrystalFrontDeadLayer = 0.1 cm
DC_CrystalSideDeadLayer = 0.07 cm
DC_CrystalBackDeadLayer = 0.07 cm
DC_CrystalHoleBottomDeadLayer = 0.0003 cm
DC_CrystalHoleSideDeadLayer = 0.0003 cm
DC_CrystalSideCladdingThickness = 0.08 cm
DC_CapToCrystalDistance = 0.3 cm
DC_DetectorCapDiameter = 7 cm
DC_DetectorCapFrontThickness = 0.103 cm
DC_DetectorCapSideThickness = 0.1 cm
DC_DetectorCapBackThickness = 0.1 cm
DC_DetectorMountingThickness = 3 cm
DC_CrystalCurvatureRadius = 0 cm

SourceType = POINT
pdistance = 1 cm
prho = 0 cm

DC_nCrystalElements = 1
DC_ZCrystal[0] = 32
DC_FractionTypeCrystal = MASS
DC_FractionsCrystal[0] = 1
DC_RoCrystal = 5.323
DC_nCrystalSideCladdingElements = 1
DC_ZCrystalSideCladding[0] = 13
DC_FractionTypeCrystalSideCladding = MASS
DC_FractionsCrystalSideCladding[0] = 1
DC_RoCrystalSideCladding = 2.7
DC_nCrystalMountingElements = 1
DC_ZCrystalMounting[0] = 13
DC_FractionTypeCrystalMounting = MASS
DC_FractionsCrystalMounting[0] = 1
DC_RoCrystalMounting = 2.7
DC_nDetectorCapElements = 1
DC_ZDetectorCap[0] = 13
DC_FractionTypeDetectorCap = MASS
DC_FractionsDetectorCap[0] = 1
DC_RoDetectorCap = 2.7
DC_nVacuum = 1
DC_ZVacuum[0] = 13
DC_FractionTypeVacuum = MASS
DC_FractionsVacuum[0] = 1
DC_RoVacuum = 1e-10



Number of simulated decays: 1000000

Results:
-----------------------------------------------------------------------------------
##	E, MeV	I	dI(%)	CF	dCF(%)	Eff	dEff(%)	Areas	AreasCoi
-----------------------------------------------------------------------------------
113	0.674640	1.6911e-03	1.9246	1.31707	20.71	3.19e-02	13.61	54.00	41.00
114	0.675000	2.1273e-04	3.7500	1.50000	76.98	2.12e-02	50.92	4.50	3.00
115	0.678623	4.7252e-03	0.6753	1.55172	13.75	2.86e-02	8.61	135.00	87.00
116	0.683250	4.7331e-05	5.6308	0.00000	0.00	2.11e-02	100.00	1.00	0.00
117	0.686600	2.0262e-04	3.3027	0.58824	39.85	4.94e-02	31.62	10.00	17.00
118	0.688670	8.5647e-03	0.7014	0.98374	9.05	2.83e-02	6.43	242.00	246.00
119	0.703010	3.8557e-05	7.5862	3.00000	141.42	3.89e-02	100.00	1.50	0.00
120	0.703550	2.6591e-05	10.0000	0.00000	0.00	0.00e+00	0.00	0.00	1.00
121	0.707160	1.4226e-05	3.9435	0.00000	0.00	0.00e+00	0.00	0.00	0.00
122	0.712830	9.5462e-04	2.5070	0.63462	22.26	3.46e-02	17.41	33.00	52.00
123	0.719346	2.4995e-03	3.2140	1.05479	16.34	3.08e-02	11.40	77.00	73.00
124	0.719360	9.4927e-04	3.3827	1.00000	27.74	2.74e-02	19.61	26.00	26.00
125	0.728040	1.1115e-04	3.3707	0.66667	91.29	1.80e-02	70.71	2.00	3.00
126	0.734140	9.0407e-06	14.7108	0.00000	0.00	0.00e+00	0.00	0.00	3.00
127	0.735430	4.4140e-05	4.2339	0.00000	0.00	0.00e+00	0.00	0.00	0.00
128	0.756160	4.4406e-05	9.5884	0.00000	0.00	0.00e+00	0.00	0.00	69.00
129	0.764880	1.8933e-03	2.2472	1.57576	22.56	2.75e-02	13.87	52.00	33.00
130	0.766380	6.9135e-06	11.5447	0.00000	0.00	0.00e+00	0.00	0.00	0.00
131	0.768960	8.1898e-04	5.2086	0.90909	30.90	2.44e-02	22.36	20.00	22.00
132	0.778904	1.2929e-01	0.4525	1.14912	2.54	2.57e-02	1.73	3329.00	2897.00
133	0.794780	2.6325e-04	6.0606	1.87500	62.98	2.85e-02	38.30	7.50	4.00
134	0.802000	4.1215e-06	11.6191	0.00000	0.00	0.00e+00	0.00	0.00	0.00
135	0.805710	1.5183e-04	3.8715	1.50000	91.29	1.98e-02	57.74	3.00	2.00
136	0.810451	3.1722e-03	0.9201	0.97403	16.22	2.36e-02	11.55	75.00	77.00
137	0.813210	4.3076e-05	9.8838	0.22222	112.22	2.32e-02	100.00	1.00	4.50
